"","BonusMalus","PayFreq","VehClass","VehPower","VehGas","VehAge","Garage","Area","Region","Channel","DrivGender","DrivAge","Marketing","Windscreen","TPL","Damage","Other","Theft","Fire","Total","Sev_Windscreen","Sev_TPL","Sev_Damage","Sev_Other","Sev_Theft","Sev_Fire","Sev_Total"
"6905","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",0,"Opened & closed collective parking","A2+A3+A4","Center","A","M",53,"M2",1,0,0,0,0,0,1,372,0,0,0,0,0,372
"6906","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",1,"Opened & closed collective parking","A2+A3+A4","Center","A","M",54,"M2",1,0,0,0,0,0,1,379,0,0,0,0,0,379
"6907","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",2,"Closed zbox","A5+A6","Center","A","F",23,"M1",0,0,0,0,1,0,1,0,0,0,0,778,0,778
"6908","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",2,"Closed zbox","A5+A6","Center","A","F",23,"M1",0,0,0,0,1,0,1,0,0,0,0,794,0,794
"6909","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","M",32,"M1",1,0,0,0,0,0,1,149,0,0,0,0,0,149
"6910","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","M",32,"M1",1,0,0,0,0,0,1,152,0,0,0,0,0,152
"6911","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Street","A5+A6","Center","A","M",41,"M4",1,0,0,0,0,0,1,238,0,0,0,0,0,238
"6912","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Street","A5+A6","Center","A","M",41,"M4",2,0,0,0,0,0,2,40,0,0,0,0,0,40
"6913","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Street","A5+A6","Center","A","M",41,"M4",2,0,0,0,0,0,2,121.5,0,0,0,0,0,121.5
"6914","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",10,"Street","A2+A3+A4","Center","A","F",27,"M4",0,0,0,0,1,0,1,0,0,0,0,586,0,586
"6915","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",1,"Closed zbox","A5+A6","Center","A","M",49,"M1",0,0,1,0,0,0,1,0,0,1119,0,0,0,1119
"6916","bonus","Annual","Cheaper","P2-P9","Regular",0,"Closed zbox","A5+A6","Center","A","M",33,"M1",0,0,1,0,0,0,1,0,0,10967,0,0,0,10967
"6917","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",1,"Opened & closed collective parking","A2+A3+A4","Center","A","M",34,"M3",0,1,0,0,0,0,1,0,66,0,0,0,0,66
"6918","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",1,"Opened & closed collective parking","A2+A3+A4","Center","A","M",34,"M3",0,1,0,0,0,0,1,0,67,0,0,0,0,67
"6919","bonus","Annual","other","P13-P17","Regular",5,"Closed zbox","A5+A6","Center","A","M",32,"M1",0,1,0,0,0,0,1,0,211,0,0,0,0,211
"6920","bonus","Annual","Cheaper","P10+P11+P12","Diesel",9,"Opened & closed collective parking","A5+A6","Center","A","F",30,"M3",1,0,0,0,0,0,1,444,0,0,0,0,0,444
"6921","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",9,"Closed zbox","A2+A3+A4","Center","A","M",51,"M1",1,0,0,0,0,0,1,83,0,0,0,0,0,83
"6922","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",9,"Closed zbox","A2+A3+A4","Center","A","M",52,"M1",1,0,0,0,0,0,1,110,0,0,0,0,0,110
"6924","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Center","A","F",47,"M1",1,0,1,0,0,0,2,85,0,0,0,0,0,85
"6925","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",9,"Opened & closed collective parking","A2+A3+A4","Center","A","M",52,"M2",1,0,0,0,0,0,1,281,0,0,0,0,0,281
"6926","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","M",49,"M1",0,1,0,0,0,0,1,0,134,0,0,0,0,134
"6927","bonus","Annual","other","P13-P17","Diesel",1,"Closed zbox","A5+A6","Center","A","M",74,"M1",0,1,0,0,0,0,1,0,194,0,0,0,0,194
"6928","malus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",14,"Closed zbox","A2+A3+A4","Center","A","M",29,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"6929","bonus","Annual","Cheapest","P10+P11+P12","Diesel",4,"Closed zbox","A5+A6","Headquarters","B+L","F",33,"M1",0,1,0,0,0,0,1,0,225,0,0,0,0,225
"6930","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",8,"Opened & closed collective parking","A5+A6","Center","A","M",35,"M2",0,1,0,0,0,0,1,0,347,0,0,0,0,347
"6931","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",13,"Opened & closed collective parking","A5+A6","Center","A","F",36,"M2",0,1,0,0,0,0,1,0,1121,0,0,0,0,1121
"6932","bonus","Annual","Cheapest","P10+P11+P12","Regular",20,"Closed zbox","A5+A6","Center","A","F",37,"M1",1,0,0,0,0,0,1,284,0,0,0,0,0,284
"6933","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",13,"Opened & closed collective parking","A2+A3+A4","Center","A","F",30,"M3",1,0,0,0,0,0,1,128,0,0,0,0,0,128
"6934","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",13,"Opened & closed collective parking","A2+A3+A4","Center","A","F",30,"M3",1,0,0,0,0,0,1,131,0,0,0,0,0,131
"6935","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","M",33,"M1",0,1,0,0,0,0,1,0,4798,0,0,0,0,4798
"6936","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",2,"Closed zbox","A2+A3+A4","Center","A","M",41,"M1",0,1,1,0,0,0,2,0,0,465,0,0,0,465
"6937","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",2,"Closed zbox","A2+A3+A4","Center","A","M",41,"M1",0,1,1,0,0,0,2,0,599,0,0,0,0,599
"6938","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",2,"Closed zbox","A2+A3+A4","Center","A","M",41,"M1",0,1,1,0,0,0,2,0,611,0,0,0,0,611
"6939","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",2,"Closed zbox","A2+A3+A4","Center","A","M",41,"M1",0,1,1,0,0,0,2,0,0,474,0,0,0,474
"6940","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",7,"Street","A5+A6","Center","A","M",44,"M4",0,1,0,0,0,0,1,0,155,0,0,0,0,155
"6941","bonus","Annual","Cheapest","P2-P9","Regular",2,"Closed zbox","A2+A3+A4","Center","A","F",30,"M1",1,0,0,0,0,0,1,261,0,0,0,0,0,261
"6942","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","M",30,"M1",1,0,0,0,0,0,1,83,0,0,0,0,0,83
"6943","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",5,"Closed zbox","A2+A3+A4","Center","A","F",26,"M1",0,0,1,0,0,0,1,0,0,4149,0,0,0,4149
"6944","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",3,"Closed zbox","A2+A3+A4","Center","A","F",27,"M1",1,1,0,0,0,0,2,242,0,0,0,0,0,242
"6945","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",3,"Closed zbox","A2+A3+A4","Center","A","F",27,"M1",1,1,0,0,0,0,2,0,1985,0,0,0,0,1985
"6946","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",2,"Closed zbox","A2+A3+A4","Center","A","F",28,"M1",1,0,0,0,0,0,1,247,0,0,0,0,0,247
"6947","bonus","Annual","Cheaper","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Headquarters","B+L","M",53,"M1",0,1,0,0,0,0,1,0,1454,0,0,0,0,1454
"6948","bonus","Annual","Cheapest","P10+P11+P12","Diesel",7,"Street","A5+A6","Center","A","F",32,"M4",1,0,0,0,0,0,1,159,0,0,0,0,0,159
"6949","bonus","Annual","Cheaper","P10+P11+P12","Regular",12,"Street","A5+A6","Center","A","M",28,"M4",0,1,0,0,0,0,1,0,1121,0,0,0,0,1121
"6950","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",12,"Opened & closed collective parking","A2+A3+A4","Center","A","M",26,"M2",0,1,0,0,0,0,1,0,108,0,0,0,0,108
"6951","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A7-A10+A12","Center","A","M",37,"M1",0,1,0,0,0,0,1,0,2452,0,0,0,0,2452
"6952","bonus","Annual","other","P10+P11+P12","Diesel",14,"Closed zbox","A5+A6","Center","A","M",62,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"6953","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",15,"Closed zbox","A5+A6","Center","A","F",41,"M1",0,2,0,0,0,0,2,0,2101.5,0,0,0,0,2101.5
"6955","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",14,"Opened & closed collective parking","A2+A3+A4","Center","A","F",35,"M3",0,1,0,0,0,0,1,0,1015,0,0,0,0,1015
"6956","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",14,"Opened & closed collective parking","A2+A3+A4","Center","A","F",35,"M3",0,1,0,0,0,0,1,0,1035,0,0,0,0,1035
"6957","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",3,"Closed zbox","A5+A6","Center","A","M",39,"M1",0,0,2,0,0,0,2,0,0,205.5,0,0,0,205.5
"6958","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",3,"Closed zbox","A5+A6","Center","A","M",39,"M1",0,0,2,0,0,0,2,0,0,116.5,0,0,0,116.5
"6959","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",3,"Closed zbox","A5+A6","Center","A","M",39,"M1",0,0,1,0,0,0,1,0,0,6328,0,0,0,6328
"6960","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",13,"Closed zbox","A2+A3+A4","Center","A","M",50,"M1",0,1,1,0,0,0,2,0,1121,0,0,0,0,1121
"6962","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",11,"Closed zbox","A5+A6","Headquarters","B+L","M",56,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"6963","bonus","bi+monthly+quarterly","other","P13-P17","Regular",8,"Closed zbox","A2+A3+A4","Center","A","M",33,"M1",0,1,0,0,0,0,1,0,698,0,0,0,0,698
"6964","bonus","Annual","other","P13-P17","Diesel",10,"Closed zbox","A2+A3+A4","Center","A","M",44,"M1",1,0,0,0,0,0,1,294,0,0,0,0,0,294
"6965","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",9,"Closed zbox","A5+A6","Center","A","M",44,"M1",0,1,0,0,0,0,1,0,27,0,0,0,0,27
"6966","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Diesel",7,"Opened & closed collective parking","A5+A6","Center","A","F",42,"M3",1,0,0,0,0,0,1,156,0,0,0,0,0,156
"6967","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",4,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",54,"M2",0,1,0,0,0,0,1,0,68,0,0,0,0,68
"6968","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",8,"Street","A5+A6","Center","A","M",44,"M4",0,0,0,0,1,0,1,0,0,0,0,1204,0,1204
"6969","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",23,"Opened & closed collective parking","A5+A6","Center","A","M",25,"M3",0,1,0,0,0,0,1,0,93,0,0,0,0,93
"6970","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",10,"Opened & closed collective parking","A5+A6","Center","A","F",47,"M2",1,0,0,0,0,0,1,365,0,0,0,0,0,365
"6971","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",11,"Opened & closed collective parking","A5+A6","Center","A","F",23,"M2",0,1,0,0,0,0,1,0,330,0,0,0,0,330
"6972","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",8,"Street","A2+A3+A4","Center","A","F",23,"M4",1,0,0,0,0,0,1,159,0,0,0,0,0,159
"6973","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",8,"Street","A2+A3+A4","Center","A","F",23,"M4",1,0,0,0,0,0,1,162,0,0,0,0,0,162
"6974","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","A","M",50,"M1",1,0,0,0,0,0,1,282,0,0,0,0,0,282
"6975","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","A","M",50,"M1",1,0,0,0,0,0,1,288,0,0,0,0,0,288
"6976","bonus","Annual","Cheapest","P2-P9","Regular",4,"Street","A5+A6","Center","A","M",26,"M4",0,0,0,0,1,0,1,0,0,0,0,653,0,653
"6977","bonus","Annual","Cheapest","P2-P9","Regular",5,"Street","A5+A6","Center","A","M",27,"M4",1,0,0,0,0,0,1,374,0,0,0,0,0,374
"6978","bonus","bi+monthly+quarterly","other","P13-P17","Regular",8,"Closed zbox","A2+A3+A4","Center","A","M",31,"M1",0,1,0,0,0,0,1,0,229,0,0,0,0,229
"6979","bonus","Annual","other","P13-P17","Regular",8,"Closed zbox","A2+A3+A4","Center","A","M",31,"M1",0,1,0,0,0,0,1,0,234,0,0,0,0,234
"6980","bonus","Annual","other","P13-P17","Diesel",6,"Street","A5+A6","Center","A","M",50,"M4",1,0,1,0,0,0,2,0,0,893,0,0,0,893
"6981","bonus","Annual","other","P13-P17","Diesel",6,"Street","A5+A6","Center","A","M",50,"M4",1,0,1,0,0,0,2,73,0,0,0,0,0,73
"6982","bonus","Annual","other","P13-P17","Diesel",6,"Street","A5+A6","Center","A","M",50,"M4",1,1,1,0,0,0,3,0,542,0,0,0,0,542
"6983","bonus","Annual","other","P13-P17","Diesel",6,"Street","A5+A6","Center","A","M",50,"M4",1,1,1,0,0,0,3,0,0,911,0,0,0,911
"6984","bonus","Annual","other","P13-P17","Diesel",6,"Street","A5+A6","Center","A","M",50,"M4",1,1,1,0,0,0,3,368,0,0,0,0,0,368
"6985","malus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",12,"Opened & closed collective parking","A5+A6","Center","A","M",30,"M2",0,1,0,0,0,0,1,0,6647,0,0,0,0,6647
"6986","bonus","Annual","Cheaper","P10+P11+P12","Regular",11,"Opened & closed collective parking","A5+A6","Headquarters","B+L","F",26,"M2",0,1,0,0,0,0,1,0,505,0,0,0,0,505
"6987","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Closed zbox","A5+A6","Center","A","M",27,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"6988","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Closed zbox","A5+A6","Center","A","M",27,"M1",0,0,0,0,1,0,1,0,0,0,0,13673,0,13673
"6989","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",2,"Opened & closed collective parking","A5+A6","Center","A","F",38,"M2",0,0,0,1,0,0,1,0,0,0,536,0,0,536
"6990","bonus","bi+monthly+quarterly","other","P13-P17","Regular",7,"Street","A5+A6","Center","A","M",27,"M4",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"6991","bonus","bi+monthly+quarterly","other","P13-P17","Regular",8,"Street","A5+A6","Center","A","M",28,"M4",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"6992","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",6,"Street","A5+A6","Headquarters","A","M",26,"M4",1,0,0,0,0,0,1,177,0,0,0,0,0,177
"6993","bonus","bi+monthly+quarterly","other","P13-P17","Regular",9,"Street","A5+A6","Center","A","M",31,"M4",0,1,0,0,0,0,1,0,2102,0,0,0,0,2102
"6994","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Street","A5+A6","Center","A","M",25,"M4",1,1,0,0,0,0,2,301,0,0,0,0,0,301
"6995","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Street","A5+A6","Center","A","M",25,"M4",1,1,0,0,0,0,2,0,897,0,0,0,0,897
"6996","bonus","bi+monthly+quarterly","other","P13-P17","Regular",3,"Closed zbox","A5+A6","Center","A","M",41,"M1",1,0,0,0,0,0,1,63,0,0,0,0,0,63
"6997","bonus","bi+monthly+quarterly","other","P13-P17","Regular",3,"Closed zbox","A5+A6","Center","A","M",42,"M1",1,0,0,0,0,0,1,64,0,0,0,0,0,64
"6998","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",11,"Street","A5+A6","Center","A","M",28,"M4",0,1,0,0,0,0,1,0,325,0,0,0,0,325
"6999","bonus","Annual","Cheaper","P13-P17","Diesel",4,"Street","A2+A3+A4","Center","A","F",26,"M4",1,0,0,0,0,0,1,377,0,0,0,0,0,377
"7000","bonus","Annual","Cheapest","P2-P9","Regular",17,"Closed zbox","A2+A3+A4","Center","A","M",28,"M1",0,0,0,0,0,1,1,0,0,0,0,0,1095,1095
"7001","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Street","A5+A6","Center","A","M",25,"M4",0,1,0,0,0,0,1,0,651,0,0,0,0,651
"7002","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Street","A5+A6","Center","A","M",26,"M4",0,1,0,0,0,0,1,0,664,0,0,0,0,664
"7003","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","A","F",26,"M1",2,0,0,0,0,0,2,142,0,0,0,0,0,142
"7004","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","A","F",26,"M1",2,0,0,0,0,0,2,184,0,0,0,0,0,184
"7005","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","A","F",26,"M1",0,1,0,0,0,0,1,0,997,0,0,0,0,997
"7006","bonus","Annual","Cheapest","P10+P11+P12","Regular",10,"Opened & closed collective parking","A2+A3+A4","Center","A","M",36,"M3",0,1,0,0,0,0,1,0,23,0,0,0,0,23
"7007","bonus","bi+monthly+quarterly","other","P13-P17","Regular",9,"Opened & closed collective parking","A5+A6","Center","A","M",27,"M2",0,1,0,0,0,0,1,0,298,0,0,0,0,298
"7008","bonus","bi+monthly+quarterly","other","P13-P17","Regular",9,"Opened & closed collective parking","A5+A6","Center","A","M",27,"M2",0,1,0,0,0,0,1,0,304,0,0,0,0,304
"7009","bonus","Annual","Cheapest","P2-P9","Regular",4,"Closed zbox","A2+A3+A4","Center","A","F",43,"M1",0,1,0,0,0,0,1,0,409,0,0,0,0,409
"7010","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",2,"Street","A5+A6","Center","A","F",36,"M4",0,1,0,0,0,0,1,0,4731,0,0,0,0,4731
"7011","bonus","bi+monthly+quarterly","other","P13-P17","Regular",5,"Closed zbox","A2+A3+A4","Center","A","M",28,"M1",1,0,0,0,0,0,1,90,0,0,0,0,0,90
"7012","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",2,"Street","A5+A6","Center","A","F",28,"M4",0,1,0,0,0,0,1,0,1830,0,0,0,0,1830
"7013","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",9,"Closed zbox","A5+A6","Center","A","F",40,"M1",1,0,0,0,0,0,1,267,0,0,0,0,0,267
"7014","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",3,"Street","A5+A6","Center","A","M",28,"M4",0,0,1,0,0,0,1,0,0,1264,0,0,0,1264
"7015","bonus","Annual","other","P10+P11+P12","Regular",2,"Closed zbox","A2+A3+A4","Headquarters","B+L","M",45,"M1",1,1,0,0,0,0,2,0,1380,0,0,0,0,1380
"7016","bonus","Annual","other","P10+P11+P12","Regular",2,"Closed zbox","A2+A3+A4","Headquarters","B+L","M",45,"M1",1,1,0,0,0,0,2,327,0,0,0,0,0,327
"7017","bonus","Annual","other","P10+P11+P12","Regular",2,"Closed zbox","A2+A3+A4","Headquarters","A","M",44,"M1",0,1,0,0,0,0,1,0,1408,0,0,0,0,1408
"7018","bonus","Annual","Cheapest","P2-P9","Regular",8,"Closed zbox","A2+A3+A4","Headquarters","A","F",26,"M1",1,0,0,0,0,0,1,678,0,0,0,0,0,678
"7019","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",5,"Opened & closed collective parking","A5+A6","Headquarters","B+L","F",29,"M3",0,0,0,0,1,0,1,0,0,0,0,1489,0,1489
"7020","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",4,"Opened & closed collective parking","A5+A6","Headquarters","A","F",29,"M3",1,0,0,0,0,0,1,451,0,0,0,0,0,451
"7021","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",6,"Closed zbox","A5+A6","Headquarters","B+L","F",68,"M1",0,1,0,0,0,0,1,0,554,0,0,0,0,554
"7022","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",6,"Closed zbox","A5+A6","Headquarters","B+L","F",68,"M1",0,1,0,0,0,0,1,0,565,0,0,0,0,565
"7023","bonus","Annual","Cheaper","P10+P11+P12","Diesel",3,"Street","A5+A6","Headquarters","A","M",34,"M4",1,1,0,0,1,0,3,0,0,0,0,736,0,736
"7024","bonus","Annual","Cheaper","P10+P11+P12","Diesel",3,"Street","A5+A6","Headquarters","A","M",34,"M4",1,1,0,0,1,0,3,0,840,0,0,0,0,840
"7025","bonus","Annual","Cheaper","P10+P11+P12","Diesel",3,"Street","A5+A6","Headquarters","A","M",34,"M4",1,1,0,0,1,0,3,131,0,0,0,0,0,131
"7026","malus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",0,"Street","A5+A6","Headquarters","A","M",32,"M4",1,0,0,0,0,0,1,109,0,0,0,0,0,109
"7027","malus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",1,"Street","A5+A6","Headquarters","A","M",32,"M4",1,0,0,0,0,0,1,120,0,0,0,0,0,120
"7028","malus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",1,"Street","A5+A6","Headquarters","B+L","M",32,"M4",1,0,0,0,0,0,1,111,0,0,0,0,0,111
"7029","bonus","Annual","other","P10+P11+P12","Diesel",2,"Closed zbox","A2+A3+A4","Headquarters","A","F",43,"M1",0,2,0,0,0,0,2,0,1317,0,0,0,0,1317
"7030","bonus","Annual","other","P10+P11+P12","Diesel",2,"Closed zbox","A2+A3+A4","Headquarters","A","F",43,"M1",0,2,0,0,0,0,2,0,319,0,0,0,0,319
"7031","bonus","Annual","other","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Headquarters","B+L","F",43,"M1",0,0,1,0,0,0,1,0,0,766,0,0,0,766
"7032","bonus","Annual","other","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Headquarters","B+L","F",43,"M1",0,2,0,0,0,0,2,0,1343.5,0,0,0,0,1343.5
"7033","bonus","Annual","other","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Headquarters","B+L","F",43,"M1",0,2,0,0,0,0,2,0,325.5,0,0,0,0,325.5
"7034","bonus","Annual","Cheapest","P2-P9","Regular",13,"Closed zbox","A5+A6","Headquarters","B+L","M",53,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"7035","bonus","Annual","Cheapest","P10+P11+P12","Regular",2,"Closed zbox","A5+A6","Headquarters","B+L","M",71,"M1",0,1,0,0,0,0,1,0,499,0,0,0,0,499
"7036","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",10,"Street","A2+A3+A4","Headquarters","B+L","M",28,"M4",0,1,0,0,0,0,1,0,541,0,0,0,0,541
"7037","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",7,"Opened & closed collective parking","A5+A6","Headquarters","A","F",38,"M2",0,1,0,0,0,0,1,0,1188,0,0,0,0,1188
"7038","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",8,"Opened & closed collective parking","A5+A6","Headquarters","B+L","F",39,"M2",1,0,0,0,0,0,1,226,0,0,0,0,0,226
"7039","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",8,"Opened & closed collective parking","A5+A6","Headquarters","B+L","F",39,"M2",1,1,0,0,0,0,2,0,1212,0,0,0,0,1212
"7040","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",8,"Opened & closed collective parking","A5+A6","Headquarters","B+L","F",39,"M2",1,1,0,0,0,0,2,231,0,0,0,0,0,231
"7041","bonus","Annual","Cheaper","P10+P11+P12","Regular",2,"Closed zbox","A2+A3+A4","Headquarters","A","F",70,"M1",0,1,0,0,0,0,1,0,8232,0,0,0,0,8232
"7042","bonus","Annual","Cheapest","P2-P9","Regular",20,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",70,"M3",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"7043","bonus","Annual","Cheaper","P10+P11+P12","Regular",7,"Closed zbox","A5+A6","Headquarters","A","M",30,"M1",0,1,0,0,0,0,1,0,2452,0,0,0,0,2452
"7044","bonus","Annual","other","P13-P17","Diesel",2,"Closed zbox","A2+A3+A4","Headquarters","B+L","M",39,"M1",0,1,0,0,0,0,1,0,391,0,0,0,0,391
"7045","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",11,"Street","A5+A6","Headquarters","A","M",30,"M4",0,1,0,0,0,0,1,0,446,0,0,0,0,446
"7047","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",3,"Closed zbox","A5+A6","Headquarters","A","M",26,"M1",1,0,0,0,0,0,1,374,0,0,0,0,0,374
"7048","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",5,"Street","A5+A6","Headquarters","B+L","F",36,"M4",1,0,0,0,0,0,1,94,0,0,0,0,0,94
"7049","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",5,"Street","A5+A6","Headquarters","A","F",36,"M4",1,0,0,0,0,0,1,96,0,0,0,0,0,96
